id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
1330,Booking Price Rule Addon[M2],"Booking Price Rule Addon helps admin and vendors to create different pricing rules for a specific date and time. Also, admin and vendors can create special...","0",https://cedcommerce.com/magento-2-extensions/booking-price-rule-addon,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/b/o/booking-price-rule-addon--.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1331,Ciao Magento 2 Integration,CedCommerce Ciao-Magento Integration enables merchants to create Magento products on Ciao.com & manage Ciao orders & shipments itself from Magento.,"0",https://cedcommerce.com/magento-2-extensions/ciao-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/c/i/ciao-magento-integrataion2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1332,Citrus Payment Method Addon [M2],Magento 2 CedCommerce Vendor Citrus Payment Method is a Marketplace Add on to integrate the secure and reliable Citrus payment gateway for accepting online...,"0",https://cedcommerce.com/magento-2-extensions/marketplace/vendor-citrus-payment-method,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/c/i/citrus.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1333,Coupang Magento 2 Integration,CedCommerce Coupang-Magento 2 Integration enables merchants to create Magento 2 products on Coupang.com & manage Coupang orders & shipments itself from...,"0",https://cedcommerce.com/magento-2-extensions/coupang-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/c/o/coupang-magento-integrataion2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1334,Daraz Magento 2 Integration,CedCommerce Daraz-Magento Integration enables merchants to create Magento products on Daraz.com & manage Daraz orders & shipments itself from Magento .,"0",https://cedcommerce.com/magento-2-extensions/daraz-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/d/e/deaz-magento-integrataion2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1335,Darty Magento 2 Integration,CedCommerce Darty-Magento 2 Integration enables merchants to create Magento 2 products on Darty.com & manage Darty orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/darty-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/d/a/darty-magento-integratio2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1336,DaWanda Magento 2 Integration,CedCommerce DaWanda-Magento 2 Integration enables merchants to create Magento products on DaWanda.com & manage DaWanda orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/dawanda-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/d/a/dawanda-magento-2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1337,Ebates-Magento 2 Integration,CedCommerce Ebates-Magento 2 Integration enables merchants to create Magento 2 products on Ebates.com & manage Ebates orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/ebates-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/e/b/ebates--magento-integrataion2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1338,Emag Magento 2 Integration,CedCommerce Emag-Magento 2 Integration enables merchants to create Magento 2 products on Emag.com & manage Emag orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/emag-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/e/m/emagmagento2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1339,EMS Shipping [M2],"EMS Shipping module is a magento extension by CedCommerce,which allows admin to set EMS shipping method","0",https://cedcommerce.com/magento-2-extensions/ems-shipping,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/e/m/ems.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1340,Etsy Affiliate Program [M2],A seller can sell Etsy product on their Magento by importing product with Etsy Affiliate Program. It provides the facility to import desired product,"0",https://cedcommerce.com/magento-2-extensions/etsy-affiliate-program-m2,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/e/t/etsyaffiliateprogram2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1341,Etsy to Magento 2 Product Importer,Etsy Magento 2 product importer helps admin to import products from Etsy store to Magento 2 store in a single click.,"0",https://cedcommerce.com/magento-2-extensions/etsy-to-magento-2-product-importer,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/e/t/etsy-to-magento-products-importer-2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1342,Featured Products Slider [M2],Display featured product in slider anywhere on your store,"0",https://cedcommerce.com/magento-2-extensions/featured-products-slider,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/f/e/featured_products_m2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1343,Fingerhut Magento 2 Integration,CedCommerce Fingerhut Magento 2 Integration enables merchants to create Magento 2 products on Fingerhut.com & manage Fingerhut orders & shipments itself...,"0",https://cedcommerce.com/magento-2-extensions/fingerhut-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/f/i/fingerhut--magento-integration2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1344,Flipkart Magento 2 Integration,CedCommerce Flipkart-Magento 2 Integration enables merchants to create Magento 2 products on Flipkart.com & manage Flipkart orders & shipments itself from...,"0",https://cedcommerce.com/magento-2-extensions/flipkart-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/f/l/flipkart-magento-integrataion2_1.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1345,Freshbooks Magento 2 Integration,"","0",https://cedcommerce.com/magento-2-extensions/freshbooks-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/f/r/freshbooks-magento-2-integration.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1346,Fyndiq Magento 2 Integration,CedCommerce Fyndiq-Magento 2 Integration enables merchants to create Magento 2 products on Fyndiq.com & manage Fyndiq orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/fyndiq-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/f/y/fyndiq-magento-integrataion2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1347,GMarketKorea- Magento 2 Integration,CedCommerce GMarketKorea-Magento Integration enables merchants to create Magento products on GMarketKorea.com & manage GMarketKorea orders & shipments...,"0",https://cedcommerce.com/magento-2-extensions/gmarketkorea-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/g/m/gmarket-korea-magento2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1348,Group Buying [M2],"Group Buying extension by CedCommerce for MagentoÂ® 2, offers products and services at significantly reduced prices based on the condition when a maximum...","0",https://cedcommerce.com/magento-2-extensions/group-buying,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/g/r/group-buying.jpg,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1349,ICICI Payment Method [M2],Integrate ICICI Payment Gateway extension will integrate ICICI Payment method to your Magento 2 store allowing you to accept customer credit card payments...,"0",https://cedcommerce.com/magento-2-extensions/icici-payment-method,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/i/c/icici-payment-method-_m2_1.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1350,iOffer Magento 2 Integration,CedCommerce iOffer-Magento Integration enables merchants to create Magento products on iOffer.com & manage iOffer orders & shipments itself from Magento.,"0",https://cedcommerce.com/magento-2-extensions/ioffer-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/i/o/ioffermagento2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1351,JD Magento 2 Integration,CedCommerce JD-Magento 2 Integration enables merchants to create Magento 2 products on JD.com & manage JD orders & shipments itself from Magento 2.,"0",https://cedcommerce.com/magento-2-extensions/jd-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/j/d/jd-magento-integration2_2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1352,Joom Magento 2 Integration,CedCommerce Joom-Magento 2 Integration enables merchants to create Magento 2 products on Joom.com & manage Joom orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/joom-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/j/o/joom-magento-integrataion2_1_.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1353,Jumia Magento 2 Integration,CedCommerce Jumia-Magento 2 Integration enables merchants to create Magento 2 products on Jumia.com & manage Jumia orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/jumia-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/j/u/jumia-magento-integration2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1354,Kelkoogroup Magento 2 Integration,CedCommerce Kelkoogroup-Magento 2 Integration enables merchants to create Magento 2 products on Kelkoogroup.com & manage Kelkoogroup orders & shipments...,"0",https://cedcommerce.com/magento-2-extensions/kelkoogroup-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/k/e/kelkoogroup--magento-integration2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1355,Kieskeurig Magento 2 Integration,CedCommerce Kieskeurig-Magento 2 Integration enables merchants to create Magento 2 products on Kieskeurig.com & manage Kieskeurig orders & shipments itself...,"0",https://cedcommerce.com/magento-2-extensions/kieskeurig-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/k/i/kieskeurig_m2_1.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1356,Kmart Magento 2 Integration [M2],Kmart Magento 2 Integration helps to integrate the Magento 2 store with Kmart. It helps in synchronization of data between Magento 2 sore and Kmart.,"0",https://cedcommerce.com/magento-2-extensions/kmart-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/k/m/kmart-magento-integration2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1357,Lelong Magento 2 Integration,CedCommerce Lelong-Magento 2 Integration enables merchants to create Magento 2 products on Lelong.com & manage Lelong orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/lelong-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/l/e/lelong_1_2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1358,Linio Magento 2 Integration,CedCommerce Linio-Magento 2 Integration enables merchants to create Magento 2 products on Linio.com & manage Linio orders & shipments itself from Magento...,"0",https://cedcommerce.com/magento-2-extensions/linio-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/l/i/linio-magento-integration2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1359,Linkconnector- Magento 2 Integration,CedCommerce Linkconnector-Magento Integration enables merchants to create Magento products on Linkconnector.com & manage Linkconnector orders & shipments...,"0",https://cedcommerce.com/magento-2-extensions/linkconnector-magento-2-integration,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/l/i/linkconnector_m2.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1360,Live Support [M2],Add Real Time Support Feature to your Magento 2 Store.,"0",https://cedcommerce.com/magento-2-extensions/live-support,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/l/i/livesupport.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
1361,Magento 2 To Shopify Product Importer,Magento 2 to Shopify product importer helps admin to import products from Magento 2 store to Shopify store in just single click.,"0",https://cedcommerce.com/magento-2-extensions/magento-2-to-shopify-product-importer,"",https://k4h6h8w8.stackpathcdn.com/media/catalog/product/cache/1/small_image/100x/9df78eab33525d08d6e5fb8d27136e95/m/a/magento-2-to-shopify-product-importer.png,CEDCommerce,"","","",,,,,"0","0",2022-01-23 01:36:07,2020-05-02 02:43:08
